age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income,native-region
32,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,Medium,<=50K,North_America
48,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,Low,Low,Medium,>50K,North_America
24,Private,Assoc-voc,11,Never-married,Tech-support,Not-in-family,White,Male,Low,Low,Medium,<=50K,North_America
58,Private,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Male,Low,Low,Medium,<=50K,North_America
32,Local-gov,Some-college,10,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,Low,Low,High,<=50K,Europe_West
54,Private,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,Low,Low,High,>50K,North_America
35,Private,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,White,Female,Low,Low,High,<=50K,North_America
24,Private,HS-grad,9,Never-married,Sales,Own-child,White,Male,Low,Low,Medium,<=50K,North_America
50,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,High,Low,Medium,>50K,North_America
38,Self-emp-not-inc,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Male,Low,Low,Medium,<=50K,North_America
57,Local-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,Medium,>50K,North_America
38,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,Low,Low,High,<=50K,North_America
49,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,Low,Low,Medium,<=50K,North_America
25,Private,Bachelors,13,Never-married,Tech-support,Own-child,White,Female,Low,Low,Low,<=50K,North_America
56,Private,Some-college,10,Married-spouse-absent,Transport-moving,Not-in-family,White,Male,Low,Low,Medium,<=50K,North_America
32,Private,11th,7,Divorced,Other-service,Unmarried,White,Female,Low,Low,Medium,<=50K,North_America
42,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,Low,Low,Low,<=50K,North_America
62,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,Low,Low,High,<=50K,North_America
26,Local-gov,Bachelors,13,Never-married,Protective-serv,Own-child,White,Male,Low,Low,Medium,<=50K,North_America
46,Private,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,Low,Low,Medium,>50K,North_America
33,Private,Bachelors,13,Separated,Sales,Not-in-family,White,Female,Low,Low,High,>50K,North_America
65,Without-pay,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,Low,Low,Low,<=50K,North_America
46,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,Medium,Low,Medium,>50K,North_America
43,Local-gov,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Female,Low,Low,Medium,<=50K,North_America
35,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,Medium,<=50K,North_America
48,Private,HS-grad,9,Widowed,Handlers-cleaners,Other-relative,White,Female,Low,Low,High,<=50K,North_America
55,Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,Medium,>50K,North_America
45,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,Medium,<=50K,North_America
56,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,Medium,Low,Medium,<=50K,North_America
59,Federal-gov,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,Low,Low,Medium,<=50K,North_America
56,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,Medium,<=50K,North_America
21,Private,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,Low,Low,Low,<=50K,North_America
26,Private,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,Medium,<=50K,North_America
38,Private,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,Low,Low,Medium,<=50K,North_America
48,Self-emp-inc,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,High,>50K,North_America
37,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,High,>50K,North_America
63,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,Low,<=50K,North_America
27,State-gov,HS-grad,9,Never-married,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,Low,Low,Low,>50K,North_America
26,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Medium,Medium,>50K,North_America
51,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,Medium,<=50K,North_America
28,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,Medium,>50K,North_America
39,Private,Assoc-voc,11,Divorced,Other-service,Not-in-family,Amer-Indian-Eskimo,Female,Low,Low,Medium,<=50K,South_America
35,Private,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,High,>50K,North_America
65,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,Medium,<=50K,North_America
54,Local-gov,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,Black,Male,Low,Low,Medium,<=50K,North_America
39,Private,7th-8th,4,Never-married,Other-service,Own-child,White,Male,Low,Low,Low,<=50K,North_America
24,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,Low,Low,Medium,<=50K,North_America
36,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,Low,Low,Medium,<=50K,North_America
52,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,Low,Low,Medium,>50K,North_America
64,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,Low,Low,Medium,<=50K,North_America
44,Private,Assoc-voc,11,Never-married,Priv-house-serv,Not-in-family,White,Male,Low,Low,Low,<=50K,North_America
47,Federal-gov,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,Low,Low,Medium,<=50K,North_America
32,Private,12th,8,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,Low,Low,Medium,<=50K,North_America
33,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,Low,<=50K,North_America
52,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,Low,Low,Medium,<=50K,Central_America
31,Private,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,Low,Low,Low,<=50K,North_America
62,Self-emp-not-inc,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,Low,Low,Low,<=50K,North_America
44,Private,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,Low,Low,High,<=50K,North_America
28,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,Medium,Low,Medium,<=50K,North_America
68,Local-gov,Masters,14,Widowed,Prof-specialty,Unmarried,Black,Female,Low,Low,Medium,>50K,North_America
40,Federal-gov,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,Low,Low,Medium,<=50K,North_America
46,Private,7th-8th,4,Never-married,Handlers-cleaners,Not-in-family,White,Male,Low,Low,High,<=50K,North_America
22,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,Low,Low,Medium,<=50K,North_America
37,Self-emp-not-inc,Bachelors,13,Divorced,Tech-support,Not-in-family,White,Male,Low,Low,Low,<=50K,North_America
62,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,Low,Low,High,<=50K,North_America
35,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,Medium,Low,Medium,>50K,North_America
44,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,High,<=50K,North_America
41,Private,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,Medium,>50K,North_America
36,Local-gov,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Male,Low,Low,Medium,<=50K,North_America
26,Private,Bachelors,13,Divorced,Other-service,Not-in-family,White,Female,Low,Low,Medium,<=50K,North_America
48,Federal-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,Low,Low,Medium,>50K,North_America
21,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,Low,Low,Low,<=50K,North_America
39,Private,Prof-school,15,Married-civ-spouse,Craft-repair,Husband,White,Male,Medium,Low,Medium,>50K,North_America
38,Private,Assoc-voc,11,Divorced,Prof-specialty,Not-in-family,White,Female,High,Low,Medium,>50K,North_America
56,Private,10th,6,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Female,Low,Low,Low,>50K,Asia_East
25,Private,9th,5,Never-married,Transport-moving,Other-relative,White,Male,Low,Low,Medium,<=50K,North_America
32,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,Low,Low,High,<=50K,North_America
47,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,Medium,>50K,North_America
31,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Female,High,Low,High,>50K,North_America
23,Private,Assoc-voc,11,Never-married,Exec-managerial,Own-child,White,Male,Low,Low,Medium,<=50K,North_America
41,Federal-gov,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Female,Low,Low,Medium,>50K,North_America
55,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,Low,Low,Low,<=50K,North_America
23,Private,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,Low,Low,Low,<=50K,North_America
45,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,Medium,Low,Medium,>50K,North_America
42,Local-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,Medium,<=50K,North_America
29,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,Low,Low,Low,<=50K,North_America
36,Private,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,Low,Low,Medium,<=50K,North_America
52,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,High,Low,High,>50K,North_America
46,Private,Assoc-voc,11,Divorced,Craft-repair,Unmarried,White,Male,Low,Low,Medium,<=50K,North_America
34,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,Low,Low,Medium,<=50K,North_America
27,State-gov,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,Low,Low,Medium,<=50K,Europe_West
18,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,Low,Low,Medium,<=50K,North_America
18,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,Low,Low,Low,<=50K,North_America
42,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,Medium,<=50K,North_America
36,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,Medium,>50K,North_America
52,Self-emp-inc,Prof-school,15,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,Medium,>50K,North_America
44,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,Medium,>50K,North_America
53,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,High,>50K,North_America
36,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,High,>50K,North_America
27,Private,Bachelors,13,Never-married,Tech-support,Other-relative,Asian-Pac-Islander,Male,Low,Low,Medium,<=50K,North_America
52,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,Low,Low,High,<=50K,North_America
60,Self-emp-not-inc,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,Medium,<=50K,North_America
41,Private,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,Low,Low,Medium,>50K,North_America
64,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,Medium,>50K,North_America
25,Private,1st-4th,2,Never-married,Other-service,Other-relative,White,Male,Low,Low,Low,<=50K,Central_America
54,Local-gov,Assoc-voc,11,Divorced,Craft-repair,Not-in-family,White,Male,Low,Low,Medium,<=50K,North_America
27,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,Low,Low,Medium,<=50K,Europe_East
63,Self-emp-not-inc,Masters,14,Married-civ-spouse,Farming-fishing,Husband,White,Male,High,Low,High,<=50K,North_America
37,Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,Low,Low,Low,<=50K,North_America
22,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,Low,Low,Low,<=50K,North_America
54,Private,10th,6,Divorced,Other-service,Unmarried,White,Female,Low,Low,Medium,<=50K,North_America
19,Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,Low,Low,Low,<=50K,North_America
25,Local-gov,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,Low,Low,Medium,<=50K,North_America
51,Local-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,Low,Low,Medium,<=50K,North_America
47,Federal-gov,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,Low,Low,Medium,<=50K,North_America
44,Self-emp-not-inc,10th,6,Never-married,Craft-repair,Own-child,White,Male,Low,Low,High,<=50K,North_America
57,Private,HS-grad,9,Widowed,Prof-specialty,Not-in-family,White,Female,Low,Low,High,<=50K,North_America
22,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,Low,Low,Low,<=50K,North_America
36,State-gov,Some-college,10,Divorced,Other-service,Unmarried,Black,Female,Low,Low,Low,<=50K,North_America
49,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Other,Male,Low,Low,High,>50K,North_America
41,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,Low,Low,Medium,<=50K,Asia_East
35,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,Low,<=50K,North_America
40,Self-emp-inc,Assoc-acdm,12,Divorced,Sales,Unmarried,White,Female,Low,Low,Medium,<=50K,North_America
30,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,Low,Low,Medium,<=50K,North_America
25,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,Low,Low,Low,<=50K,North_America
25,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,Low,Medium,Low,>50K,North_America
37,Private,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,Medium,Low,High,>50K,North_America
53,Self-emp-not-inc,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,Low,Low,High,>50K,North_America
34,Self-emp-not-inc,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Female,Low,Low,Low,<=50K,North_America
45,Private,HS-grad,9,Divorced,Sales,Unmarried,Black,Male,Medium,Low,Medium,<=50K,North_America
19,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,Low,High,Medium,<=50K,North_America
33,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,High,<=50K,North_America
45,State-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,Medium,<=50K,North_America
43,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,Low,>50K,North_America
40,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,Low,<=50K,North_America
41,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,Low,Low,High,>50K,North_America
25,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,Medium,<=50K,North_America
22,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,Low,Low,Low,<=50K,North_America
52,Private,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Male,Low,Low,Medium,<=50K,North_America
45,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,Medium,>50K,Central_America
32,State-gov,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Female,Low,Low,High,<=50K,North_America
24,Private,Some-college,10,Divorced,Other-service,Not-in-family,Black,Male,Low,Low,Medium,<=50K,North_America
37,Private,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,Black,Female,Low,Low,Medium,<=50K,North_America
49,Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,Low,Low,Medium,<=50K,North_America
43,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,High,<=50K,North_America
37,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,High,>50K,North_America
48,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,Low,Low,High,>50K,North_America
26,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,Low,Low,Medium,<=50K,North_America
35,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,Low,Low,Medium,>50K,Asia_East
54,Private,10th,6,Divorced,Other-service,Not-in-family,White,Male,Low,Low,High,<=50K,North_America
40,Private,Bachelors,13,Divorced,Adm-clerical,Not-in-family,Black,Female,Low,Low,Medium,<=50K,North_America
51,Private,Some-college,10,Separated,Exec-managerial,Not-in-family,Black,Female,Low,Low,Medium,<=50K,North_America
60,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Other-service,Wife,Black,Female,Low,Low,High,<=50K,North_America
22,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,Low,Low,Low,<=50K,North_America
20,Private,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,Low,Low,Medium,<=50K,North_America
21,Private,11th,7,Never-married,Farming-fishing,Unmarried,White,Male,Low,Low,Medium,<=50K,North_America
43,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,Low,Low,Medium,<=50K,North_America
36,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,High,>50K,North_America
65,State-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,High,Medium,>50K,North_America
48,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,Low,Low,Medium,>50K,North_America
37,Private,Masters,14,Separated,Exec-managerial,Not-in-family,White,Male,High,Low,High,>50K,Asia_Central
20,Private,12th,8,Never-married,Machine-op-inspct,Own-child,White,Male,Low,Low,Medium,<=50K,North_America
41,State-gov,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,Low,Low,Medium,<=50K,North_America
55,Self-emp-not-inc,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,High,<=50K,North_America
39,Local-gov,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,Low,Low,Medium,<=50K,North_America
